europe-central2-a,client-asia-southeast2-a,329.784,57.4_Mbits/sec
europe-central2-a,client-australia-southeast1-b,287.92,66.8_Mbits/sec
europe-central2-a,client-australia-southeast2-a,300.583,64.1_Mbits/sec
europe-central2-a,client-us-west2-a,164.167,131_Mbits/sec
europe-central2-a,client-us-west3-a,139.913,156_Mbits/sec
europe-central2-a,client-us-west4-a,158.187,137_Mbits/sec
europe-central2-a,client-europe-central2-a,0.895,952_Mbits/sec
europe-central2-a,client-europe-north1-a,19.32,913_Mbits/sec
europe-central2-a,client-europe-west1-b,22.563,954_Mbits/sec
europe-central2-a,client-europe-west2-c,27.781,827_Mbits/sec
europe-central2-a,client-europe-west3-c,16.309,953_Mbits/sec
europe-central2-a,client-europe-west4-a,22.572,930_Mbits/sec
europe-central2-a,client-europe-west6-a,23.151,959_Mbits/sec
europe-central2-a,client-asia-east1-b,269.758,72.6_Mbits/sec
europe-central2-a,client-asia-east2-a,281.797,68.9_Mbits/sec
europe-central2-a,client-asia-northeast1-b,244.098,83.8_Mbits/sec
europe-central2-a,client-asia-northeast2-a,250.462,77.1_Mbits/sec
europe-central2-a,client-asia-northeast3-a,266.267,72.3_Mbits/sec
europe-north1-a,client-asia-south1-c,373.161,46.7_Mbits/sec
europe-north1-a,client-asia-south2-a,389.462,42.3_Mbits/sec
europe-north1-a,client-asia-southeast1-b,323.533,57.7_Mbits/sec
europe-north1-a,client-asia-southeast2-a,331.801,55.2_Mbits/sec
europe-north1-a,client-australia-southeast1-b,294.302,64.6_Mbits/sec
europe-north1-a,client-australia-southeast2-a,305.64,62.0_Mbits/sec
europe-north1-a,client-us-west2-a,167.554,128_Mbits/sec
europe-north1-a,client-us-west3-a,146.877,149_Mbits/sec
europe-north1-a,client-us-west4-a,162.131,105_Mbits/sec
europe-north1-a,client-europe-central2-a,18.765,927_Mbits/sec
europe-north1-a,client-europe-north1-a,0.96,971_Mbits/sec
europe-north1-a,client-europe-west1-b,33.466,694_Mbits/sec
europe-north1-a,client-europe-west2-c,40.779,541_Mbits/sec
europe-north1-a,client-northamerica-northeast1-a,115.196,194_Mbits/sec
europe-north1-a,client-northamerica-northeast2-a,123.043,182_Mbits/sec
europe-north1-a,client-southamerica-east1-b,216.428,94.1_Mbits/sec
europe-north1-a,client-southamerica-west1-b,227.637,92.0_Mbits/sec
europe-north1-a,client-us-central1-c,126.36,176_Mbits/sec
europe-north1-a,client-us-east1-b,114.202,195_Mbits/sec
europe-north1-a,client-us-east4-c,104.348,216_Mbits/sec
europe-north1-a,client-us-west1-b,158.041,137_Mbits/sec
europe-north1-a,client-europe-west3-c,32.696,729_Mbits/sec
europe-north1-a,client-europe-west4-a,30.995,648_Mbits/sec
europe-north1-a,client-europe-west6-a,36.406,654_Mbits/sec
europe-north1-a,client-asia-east1-b,278.276,70.1_Mbits/sec
europe-north1-a,client-asia-east2-a,287.603,67.0_Mbits/sec
europe-north1-a,client-asia-northeast1-b,249.802,79.0_Mbits/sec
europe-north1-a,client-asia-northeast2-a,256.441,77.4_Mbits/sec
europe-north1-a,client-asia-northeast3-a,275.16,71.8_Mbits/sec
europe-west1-b,client-northamerica-northeast1-a,81.851,280_Mbits/sec
europe-west1-b,client-northamerica-northeast2-a,88.97,253_Mbits/sec
europe-west1-b,client-southamerica-east1-b,194.556,108_Mbits/sec
europe-west1-b,client-southamerica-west1-b,196.063,107_Mbits/sec
europe-west1-b,client-us-central1-c,99.525,229_Mbits/sec
europe-west1-b,client-us-east1-b,91.406,248_Mbits/sec
europe-west1-b,client-us-east4-c,81.568,282_Mbits/sec
europe-west1-b,client-us-west1-b,131.249,168_Mbits/sec
europe-west1-b,client-asia-south1-c,350.486,52.0_Mbits/sec
europe-west1-b,client-asia-south2-a,359.518,51.4_Mbits/sec
europe-west1-b,client-asia-southeast1-b,292.928,66.7_Mbits/sec
europe-west1-b,client-asia-southeast2-a,306.068,62.2_Mbits/sec
europe-west1-b,client-australia-southeast1-b,266.971,73.4_Mbits/sec
europe-west1-b,client-australia-southeast2-a,278.899,70.0_Mbits/sec
europe-west1-b,client-us-west2-a,145.137,150_Mbits/sec
europe-west1-b,client-us-west3-a,120.289,169_Mbits/sec
europe-west1-b,client-us-west4-a,139.428,158_Mbits/sec
europe-west1-b,client-europe-central2-a,22.309,955_Mbits/sec
europe-west1-b,client-europe-north1-a,33.567,694_Mbits/sec
